feature,anova_f,anova_pvalue
high_x_path,2.1711243534036995,0.11531265777689267
attention,2.1689455892564227,0.11556162554368947
pleasant_x_fearful,2.165807037906954,0.11592121801312164
music_sq,2.1633879370963274,0.11619914807145103
communication_x_attention,2.156835392796382,0.11695533610990695
music_x_attention,2.1561023722997783,0.11704023630674999
high_x_needs,2.1519193971757646,0.117525904783169
pain_x_benefit,2.1492370143351094,0.11783841052489823
small_x_angry,2.145480895167748,0.11827741338005766
long_x_cognition,2.1442416231029955,0.11842261563466405
small_x_music,2.142380148456242,0.11864105634980965
number_x_consequential,2.1335498017647363,0.11968280973640893
number_sq,2.130056990461219,0.12009740362637686
duration_x_harm,2.1285535989153606,0.12027629891182784
taste_x_upperlimb,2.127614137327981,0.12038822555105892
complexity_x_music,2.127095754419144,0.12045003003764507
bright_x_sad,2.1152231201969887,0.12187431053866121
pleasant_x_happy,2.1132355246668437,0.1221143971952079
sound_x_practice,2.109743587847374,0.12253734836771053
attention_sq,2.1052807079962803,0.12308004562430873
social_x_happy,2.0972741994733552,0.12405971640601299
music_x_number,2.0935180662128414,0.12452201037730232
toward_x_sad,2.0922598308510687,0.12467725701527013
time_x_social,2.0815735400120285,0.1260036428683843
high_x_lowerlimb,2.077277800042413,0.1265408181716238
shape_x_fearful,2.074491583460109,0.12689045956089753
happy_x_arousal,2.0692656625812003,0.12754887840631562
smell_x_long,2.0624424253438374,0.12841371418528782
pattern_x_sad,2.059371917172907,0.12880481661861024
sound_x_duration,2.0491814914301307,0.13011140764223433
music_x_upperlimb,2.043842421861244,0.13080127761566795
dark_x_low,2.0424771596333446,0.13097827465238343
taste_x_toward,2.0365718233514456,0.13174663735565897
temperature_x_lowerlimb,2.0335529782062522,0.1321411768703845
taste_x_landmark,2.0262261901330523,0.13310367482720464
large_x_long,2.025616862722652,0.13318403687410516
bright_x_duration,2.0254275935364294,0.13320900884198608
low_x_time,2.0244899554229905,0.13333278917755484
taste_x_happy,2.0244418814949805,0.13333913867011368
head_x_communication,2.020862868322622,0.13381270061031325
high_x_short,2.013809291529629,0.13475095675694482
pleasant_x_unpleasant,2.0094179493010875,0.13533842207742694
loud_x_head,2.005735894204155,0.13583298322416426
time_x_happy,2.0054112657100407,0.1358766732261424
happy_x_angry,1.998371755986672,0.13682756338023913
touch_x_taste,1.9922989996832736,0.1376532354602291
angry_sq,1.9867926088408447,0.13840622927347213
taste,1.9867190105967998,0.13841632174138682
taste_x_benefit,1.9853829482815029,0.13859966348927727
sad_x_drive,1.9666839751203324,0.14119139095476096
large_x_fearful,1.9658553326928416,0.1413073630808526
pain_x_taste,1.9621828591976738,0.14182249488053128
large_x_caused,1.9577986995751107,0.1424399249546001
complexity_x_surprised,1.9562794036728086,0.1426545199911956
dark_sq,1.951961415702661,0.14326619527323048
low_x_short,1.9518179775376527,0.1432865595208465
low_x_long,1.9490746497722844,0.14367659629477855
caused_x_attention,1.9482660676411176,0.14379176109132366
needs_x_attention,1.9457668064312594,0.14414831275630824
music_x_smell,1.9309858238494633,0.14627524576772993
long_x_caused,1.9167509105939757,0.14835340302765757
taste_x_number,1.9148589574159374,0.14863183381923428
vision_x_body,1.9080288793058997,0.14964136379605317
dark_x_drive,1.8977860798519453,0.15116824381290853
biomotion_x_taste,1.8958168685968566,0.1514635805035183
bright_x_cognition,1.8807216607411623,0.15374685589497777
music_x_surprised,1.8761351575149068,0.1544474288891521
music_x_harm,1.873880183151856,0.15479304385670783
texture_x_communication,1.8730387301314346,0.15492221049802682
bright_x_practice,1.8723823135615245,0.15502304843621847
duration_x_long,1.864915720991769,0.15617470927167626
sad_sq,1.8549761961858646,0.15772114898309372
long,1.8540877229309285,0.15786012883037379
complexity_x_disgusted,1.8515298261302975,0.15826093646262265
biomotion_x_low,1.850056520565636,0.15849225881513945
dark_x_complexity,1.8365777111371995,0.16062438803447865
smell_x_fearful,1.8355965099353146,0.1607807187987144
vision_x_slow,1.8338513870533226,0.16105913989317916
bright_x_biomotion,1.832719379075681,0.1612400021347007
pain_x_angry,1.8325468830486167,0.1612675799376633
weight_x_communication,1.8318897317444238,0.16137268542853575
biomotion_x_high,1.8261767763513808,0.16228932654771083
complexity_x_arousal,1.8129249913812824,0.16443576166157547
toward_x_harm,1.8060648313955738,0.16555810559722528
communication_x_needs,1.8043556832753278,0.16583892325780356
needs_x_arousal,1.7914878288899796,0.16796856869708987
bright_x_pain,1.7884965815372225,0.16846754700821404
taste_x_away,1.7779652159687085,0.17023619534132978
slow_x_harm,1.7773596302350816,0.17033846339515385
speech_x_social,1.776682853920163,0.17045282676925214
touch_x_music,1.7688147121107063,0.1717880807820757
sound_x_communication,1.7580713487295259,0.1736282590357202
number_x_fearful,1.7553079731894046,0.17410477794487494
number_x_sad,1.7552954569715875,0.17410693923890957
number_x_disgusted,1.7549036309008454,0.17417461319518823
loud_x_angry,1.7538444080387114,0.17435768842255067
sound_x_fearful,1.7393894250382638,0.1768754850051297
dark_x_landmark,1.7385234156884775,0.17702748278806515
harm_x_drive,1.7368155230001745,0.1773276285948688
fast_x_music,1.734250085762865,0.1777794407523353
pain_x_disgusted,1.732547118208631,0.17807999752624887
harm_x_needs,1.7305852704112048,0.17842687696579218
caused_x_cognition,1.7253489549764225,0.1793560513113521
sound_x_caused,1.7250774412461112,0.17940436327236461
music,1.7137115424576088,0.18143853445265162
slow_x_weight,1.7129781477489499,0.18157058423927872
touch_x_harm,1.705166264554338,0.18298314190935824
music_x_pleasant,1.697058335626397,0.1844609091308052
body_x_head,1.6907803011971518,0.18561338811157724
head_x_lowerlimb,1.6880301632339973,0.1861205158177582
landmark_x_unpleasant,1.679417221580946,0.18771777398606784
bright_x_caused,1.6785546547145487,0.18787849256827271
time_x_attention,1.6742926128458562,0.18867465305695671
face_x_long,1.6648205831824325,0.19045621200120139
music_x_human,1.6608901283823128,0.1912004294879224
music_x_benefit,1.6587194806004977,0.191612685478624
cognition_sq,1.6518537803147972,0.19292252900286153
audition_x_communication,1.6473009275816197,0.19379608279905336
pain_x_time,1.6433303126170318,0.19456116656975436
face_x_social,1.6429586236084568,0.1946329411619031
smell_x_caused,1.6428954968515599,0.1946451338264731
high_x_head,1.6284276794081594,0.19745987123676687
pain_x_smell,1.6241356580274633,0.1983027302503024
happy_sq,1.6207914256598555,0.19896196900476557
large_x_slow,1.620153908494714,0.19908789056277096
biomotion_x_speech,1.6187177881016304,0.1993718446118965
low_x_head,1.6126474127123185,0.20057659952917295
touch_sq,1.611641195630436,0.2007770035605489
weight_x_cognition,1.6107424388203715,0.20095617526965243
time,1.603623373771845,0.20238108449839237
dark_x_music,1.5998340568302503,0.2031436664997508
dark,1.5991685890839398,0.20327788643012795
taste_x_drive,1.5902885686219794,0.20507747148487973
speech_x_near,1.584534576070614,0.2062520872946062
biomotion_x_face,1.5825625050542607,0.2066562178370578
body_x_sound,1.580311772931639,0.20711842580625953
taste_x_attention,1.5789999601212212,0.2073882972460125
complexity_x_attention,1.5783941885432882,0.2075130382394321
motion_x_speech,1.5774955697587023,0.2076982214451603
pain_x_unpleasant,1.574953960829641,0.20822288386398863
pattern_x_communication,1.5592480917707976,0.21149470349795352
body_x_speech,1.5584948528320395,0.21165290854863306
bright_x_disgusted,1.555828302709211,0.212213928250559
dark_x_lowerlimb,1.5449813000955397,0.21451148869072686
bright_x_unpleasant,1.54285074078803,0.21496570175371066
face_x_needs,1.5393201930486744,0.21572050611689825
shape_x_long,1.5356805992863336,0.2165014112783511
music_x_unpleasant,1.5254806788426019,0.21870505571886323
motion_x_unpleasant,1.5252067848487239,0.21876453889028005
temperature_x_unpleasant,1.5238201030224596,0.2190659423053301
number_x_human,1.5224145080769866,0.2193718823909906
high_x_caused,1.5188360293559653,0.22015270875946977
slow_x_low,1.5144849562732463,0.22110587845965055
taste_x_needs,1.5129966380292958,0.22143286833712733
cognition_x_needs,1.5109912534001562,0.22187422841497892
caused_x_pleasant,1.507258366650712,0.22269814536306798
dark_x_speech,1.5009511415783536,0.22409725723061463
scene_x_sad,1.4955929043942624,0.22529279426908508
pain_sq,1.4951027614020966,0.225402475014987
temperature_x_taste,1.4887693000069293,0.226824567219262
duration_sq,1.486880841747911,0.22725033680654055
music_x_happy,1.486599779237204,0.22731377344151932
face_x_unpleasant,1.480930324765391,0.22859719188682126
complexity_x_needs,1.4791799341532446,0.2289949041881778
away_x_number,1.4734834920609494,0.23029403149898045
pain_x_toward,1.4684856335923906,0.23143993736184354
temperature_x_arousal,1.466759724714501,0.231836981965417
unpleasant,1.4657725644239716,0.23206438535071014
fast_x_face,1.4657688048483484,0.23206525183912952
time_x_arousal,1.4655609550817212,0.23211316108448346
harm_x_surprised,1.4602484595328153,0.23334106675445673
audition_x_fearful,1.4533384398907785,0.23494798744296896
pain_x_cognition,1.45173438936546,0.2353225956297747
biomotion_x_sad,1.445533556040171,0.23677638392412154
taste_x_consequential,1.4385210069503522,0.23843135533388668
motion_x_fearful,1.4290344439592262,0.2406887090612449
high_x_communication,1.4212722087223397,0.24255171824129823
long_x_harm,1.4203451569851522,0.24277518566149123
pain,1.4202944920372957,0.24278740449420155
smell_x_time,1.4122461904345565,0.24473627401707385
face_x_caused,1.4084957018053397,0.24564980352555413
low_x_fearful,1.4072596851044958,0.24595161765952323
biomotion_x_fearful,1.4040429645259622,0.24673883344326075
biomotion_x_smell,1.4039931644423593,0.24675104070660847
shape_x_self,1.390226508049945,0.2501489731056748
music_x_arousal,1.3876862715109282,0.250781081553598
time_x_caused,1.3855617585936126,0.25131097418183795
shape_x_pain,1.3844241460206608,0.25159517800149245
face_x_consequential,1.383710860937143,0.251773538981417
dark_x_fearful,1.3826454909268153,0.25204017739934076
fearful_x_drive,1.3784840921590706,0.25308440420079903
motion_x_pain,1.3739786403559968,0.2542198660762036
body_x_disgusted,1.3696420128082294,0.2553176149020279
face_x_pain,1.3695752596521995,0.2553345495761763
face_x_touch,1.3669988839776959,0.2559890159070571
angry_x_surprised,1.3639696595373187,0.2567606737412581
body_x_fearful,1.3497773908318904,0.260407221536623
scene_x_caused,1.3404618795927665,0.2628289808208494
number_x_time,1.3379309650646463,0.2634908445838903
slow_x_temperature,1.3333385954877441,0.2646960819383913
unpleasant_x_surprised,1.3310563637561397,0.26529709743979646
music_x_head,1.3308196661080989,0.2653595091256279
pain_x_number,1.3270301950697008,0.2663607158206989
loud_x_communication,1.3265951041389967,0.2664759127418821
temperature_x_practice,1.3258928693492509,0.2666619456512792
low_x_lowerlimb,1.3250773285320794,0.26687815885926375
fast_x_fearful,1.3056697227799163,0.27207572608032643
weight_x_sad,1.2916377586365069,0.2758968774803154
motion_x_face,1.2906164407361167,0.27617709639212296
time_x_disgusted,1.2886205900658485,0.2767255234530634
low_x_duration,1.2885403036003824,0.27674760773670454
pain_x_landmark,1.2850656667576907,0.2777050696770741
face_x_upperlimb,1.2838822185230965,0.2780319368529337
loud_x_sad,1.282987805017167,0.2782792293756261
face_x_body,1.2811244802620863,0.27879512195599904
caused_x_happy,1.2634753027710988,0.28372949951273796
caused_x_harm,1.262678397202478,0.28395435817919706
motion_x_disgusted,1.2615681882311975,0.28426791852035754
cognition_x_attention,1.2517527830003226,0.2870552970029152
number_x_angry,1.2503535849993042,0.28745487126044567
taste_x_lowerlimb,1.2493424831138626,0.2877439632148136
color_x_human,1.2458603470970926,0.28874180474737177
pattern_x_speech,1.2409988439019612,0.29014073591621026
loud_x_cognition,1.237142847237375,0.29125516671542795
fearful_x_surprised,1.2344301722531283,0.29204173941199085
head_x_cognition,1.2294744430530335,0.29348422782852307
toward_x_fearful,1.229329099686463,0.29352664151543406
low_x_communication,1.2290494786472903,0.2936082570515866
motion_x_taste,1.2287287795024167,0.29370189049889267
bright_x_fearful,1.2276586294267022,0.29401455574664903
large_x_speech,1.2274535982410464,0.2940744977752041
landmark_x_fearful,1.2224552456913094,0.2955395987418971
loud_x_harm,1.2165232781932593,0.2972878773307444
sad_x_surprised,1.2158431444283073,0.2974889902257947
music_x_short,1.2039539799392402,0.3010267320967548
smell_x_consequential,1.2038829924722034,0.30104798158722973
small_x_disgusted,1.1918761210309692,0.3046639075177222
high_x_fearful,1.1918727886702367,0.30466491710684174
angry,1.1901128689629714,0.3051985813515856
smell_x_communication,1.1882960732466932,0.3057504774649686
pain_x_music,1.1852005129600591,0.30669314029978156
temperature_x_harm,1.1834041535603042,0.30724150763700725
music_x_away,1.1829024091010123,0.3073948490557262
dark_x_biomotion,1.1802579283624124,0.3082043177051326
landmark_x_disgusted,1.1800589558337633,0.3082653092373202
pattern_x_long,1.1753854304115567,0.3097013891017415
taste_x_practice,1.1742405954516946,0.31005419748210666
face_x_weight,1.1736941734472452,0.3102227328771162
consequential_x_harm,1.1668369328985864,0.3123455841362521
temperature_x_needs,1.16519844984906,0.3128549791627912
high_x_sad,1.1640081781324052,0.3132255511782758
shape_x_cognition,1.1606447521332444,0.31427508545933774
large_x_sad,1.158884971553728,0.31482562025715277
consequential_x_angry,1.1548003088955083,0.3161072154221267
disgusted_x_drive,1.1536809392607446,0.31645934063718995
angry_x_arousal,1.148113158479225,0.3182166868533848
vision_x_pain,1.1399110646985389,0.3208233722495093
temperature_x_surprised,1.1352467029246793,0.32231529852727364
large_x_face,1.122650407643611,0.32637922854620777
large_x_disgusted,1.1225951797723306,0.3263971595431555
biomotion_x_number,1.1212326175173761,0.3268398602480305
angry_x_attention,1.1210638989797639,0.3268947193826873
low_x_practice,1.1207271790041613,0.32700423214297447
vision_x_time,1.1201262004968089,0.32719978235588154
dark_x_surprised,1.112730094299887,0.32961601673746954
temperature_x_communication,1.1098115704030027,0.3305743949589664
smell_x_angry,1.1080925730103581,0.33114018500837716
complexity_x_long,1.1061724117582794,0.3317733365019891
fast_x_taste,1.0993027300880704,0.334048512983767
cognition_x_happy,1.0986320060907844,0.3342714889619828
face_x_sad,1.0938996056918175,0.3358489870854017
temperature_x_social,1.0937850544887944,0.33588726415226094
music_x_near,1.0927576038393603,0.33623078085622965
cognition_x_surprised,1.0927320289281055,0.3362393360444213
face_x_speech,1.0863640420147018,0.3383763437229188
weight_x_fearful,1.0781736882193025,0.34114498759588185
low_x_needs,1.0777689073166046,0.34128240727906856
audition_x_sad,1.0764503240792742,0.3417304408898488
music_x_disgusted,1.074274366631913,0.3424710892343846
head_x_sad,1.072326831012138,0.343135355418397
taste_x_communication,1.0720092190886816,0.34324380931708015
music_x_speech,1.0714804218361287,0.3434244523837765
music_x_toward,1.0636590272734023,0.3461075102458663
taste_x_duration,1.0586142734219248,0.3478492296161693
shape_x_disgusted,1.0465501892498783,0.3520501929400848
low_x_sad,1.0416733126565447,0.3537628560175144
music_x_landmark,1.0370687157124499,0.3553875823388882
large_x_duration,1.0334114019271128,0.35668340154860756
head_x_harm,1.0299783993333014,0.35790406430727184
long_x_angry,1.0240750245658952,0.3600129324534862
loud_x_fearful,1.0240685044046398,0.36001526854547167
music_x_caused,1.0210230399447087,0.3611080868599609
vision_x_practice,1.0193187580675316,0.3617210961132967
loud_x_taste,1.0176128545411327,0.3623357356838894
biomotion_x_disgusted,1.0161271519214454,0.36287189137135584
body_x_audition,1.0145069468322538,0.36345749453758536
vision_x_speech,1.0086669433859325,0.36557618231661054
face_x_benefit,1.0051651967321888,0.36685252305322075
speech_x_head,1.002574788656678,0.36779957293447507
time_sq,1.0022825133891944,0.3679065824930008
dark_x_consequential,0.998437002176104,0.36931744066522415
high_x_taste,0.991400177888076,0.37191323158806444
dark_x_away,0.9908383050292124,0.37212128759176843
loud_x_unpleasant,0.9893894294973556,0.3726583317002645
pain_x_duration,0.987993300435531,0.3731765613521449
caused_x_angry,0.9869188191947526,0.3735758914370956
music_x_time,0.9859963367205223,0.37391907381019135
temperature_x_pain,0.9814508352019193,0.3756147247582828
disgusted_x_surprised,0.9813508138681954,0.37565212339407444
high_x_cognition,0.9804606320057434,0.3759851331167817
slow_x_face,0.9705493416290857,0.3797129613541923
pain_x_sad,0.965867024934745,0.38148696484330546
music_x_path,0.9619466588158753,0.3829786890566494
face_x_human,0.9605747761316915,0.38350208221313037
pain_x_speech,0.9571110862883707,0.38482673016747476
time_x_sad,0.9511652689248271,0.38711136677717617
scene_x_fearful,0.9430620721553844,0.3902469180983828
face_x_arousal,0.9385545015973926,0.392002165543676
body_x_high,0.9258995114394885,0.3969725282585801
consequential_x_unpleasant,0.9180606238671019,0.4000830312280371
speech_x_consequential,0.9111962287673111,0.40282695597169893
number_x_long,0.8960655824394372,0.40894213122889816
temperature_x_time,0.8958506610651898,0.409029661985897
small_x_unpleasant,0.8948614692519112,0.4094327716440949
complexity_x_taste,0.8935278102927061,0.40997688845120883
music_x_drive,0.8899898796584422,0.4114238441883455
loud_x_disgusted,0.8870661920909795,0.4126234558142406
pain_x_caused,0.8818475368211354,0.414773451965239
temperature_x_speech,0.8818396743662337,0.41477669963820385
shape_x_body,0.8796193126874436,0.41569486743711115
face,0.875051138619025,0.417590334386013
taste_x_surprised,0.872724258708952,0.41855915947163325
face_x_music,0.8678191934287,0.4206088480208242
slow_x_fearful,0.8668795447083687,0.42100265021523486
pain_x_sound,0.8659091090794209,0.4214097439022426
music_x_communication,0.8658237377230855,0.4214455757503415
unpleasant_sq,0.8536701288388812,0.4265780211947875
vision_x_fearful,0.8506766595504308,0.42785176690199017
texture_x_fearful,0.8458872294634243,0.42989766142925284
unpleasant_x_disgusted,0.8445482596947756,0.4304713834377829
unpleasant_x_drive,0.8414638184957988,0.4317959342029207
number_x_unpleasant,0.8397736606885987,0.4325234740875754
speech_x_human,0.839137041934843,0.432797830153298
unpleasant_x_angry,0.8374414343875349,0.4335294194504502
speech_x_unpleasant,0.8350257233908351,0.43457385218503275
complexity_x_time,0.8250850852561376,0.4388983601583706
speech_x_benefit,0.8217631235144537,0.4403531415644983
speech_x_upperlimb,0.8217073273535279,0.4403776176134583
unpleasant_x_arousal,0.8214955610828409,0.44047052536147585
weight_x_caused,0.8176718477052541,0.4421514868783006
dark_x_attention,0.8141599980299653,0.4437010261043712
number_x_caused,0.8121741962786306,0.4445796383084705
large_x_unpleasant,0.8120719617599884,0.4446249189568002
pain_x_consequential,0.8101213209094893,0.44548976466384943
large_x_pain,0.8084740011267799,0.44622144468305064
speech_x_smell,0.8055037631433385,0.44754376975395294
time_x_duration,0.8052975976601581,0.447635698884955
face_x_pleasant,0.8051903542760619,0.4476835261807191
face_x_loud,0.8031057000292099,0.4486142392878071
small_x_sad,0.7990702188403102,0.45042144479041807
unpleasant_x_needs,0.799039141843291,0.4504353903142485
taste_x_social,0.7951412724380185,0.4521879681485592
shape_x_caused,0.7942973064173863,0.4525683373894898
long_x_sad,0.7934610800023062,0.4529455355022423
music_x_long,0.792499627031777,0.4533796101463992
time_x_long,0.7798499551002039,0.4591297322470417
vision_x_duration,0.7744351986013532,0.46161344296508344
pain_x_loud,0.7722753632351266,0.4626079063885821
dark_x_slow,0.7685145245321873,0.46434466747401104
speech_x_time,0.7651009816462847,0.46592671773826777
pain_x_high,0.7616587759825788,0.4675275361815456
complexity_x_pain,0.7579193299610353,0.46927285106079625
fast_x_speech,0.7575406384898146,0.4694499626778814
low_x_taste,0.7553036310209973,0.47049756797476633
dark_x_pain,0.7537247253040621,0.47123839355215247
high_x_unpleasant,0.7535270142018899,0.4713312425061959
high_x_angry,0.7494451472062209,0.4732522784365152
pain_x_drive,0.7484849320461483,0.47370532314949304
music_x_cognition,0.7430254886133959,0.4762894692727503
sound_x_sad,0.7385629715152303,0.4784122519271171
face_x_drive,0.7342299917710896,0.4804825102267306
time_x_unpleasant,0.7323060546269923,0.4814046332002166
disgusted_sq,0.7308665820013066,0.4820957200274566
large_x_angry,0.7301354850449935,0.4824470992520969
communication_x_fearful,0.7289014380049371,0.48304078975667647
pattern_x_duration,0.7274635102443375,0.48373349171627034
body_x_music,0.723336110971056,0.48572735854399685
pleasant_x_angry,0.7209151655411409,0.48690071038295024
low_x_caused,0.7150103509927906,0.4897745355173297
pain_x_surprised,0.7148492785605582,0.48985316648138505
consequential_x_fearful,0.7146532053382582,0.4899489009491107
shape_x_unpleasant,0.713472523760901,0.4905257766038895
face_sq,0.7090979106912894,0.49266914753593755
unpleasant_x_sad,0.7048748692908634,0.49474718086904085
audition_x_taste,0.7027980184693541,0.4957723655810675
music_x_needs,0.7022177305727287,0.496059191274386
pattern_x_face,0.7014776745754875,0.49642522932641886
sad_x_needs,0.6984196107841453,0.4979406536805598
weight_x_disgusted,0.6925054523520688,0.5008846156768829
taste_x_time,0.6859905300723421,0.5041478740081811
high_x_speech,0.6801853314430966,0.5070736317274201
small_x_pain,0.6789035431223731,0.5077219350109674
caused_x_unpleasant,0.673767107254161,0.5103282088067661
audition_x_unpleasant,0.6710687237861857,0.5117027741653629
music_x_duration,0.6666608641820639,0.5139561580669463
low_x_unpleasant,0.6620738944089684,0.5163116932688965
harm_x_angry,0.6610967845044463,0.5168148657772297
sound_x_unpleasant,0.6610781704189218,0.5168244560672075
texture_x_pain,0.6585230098051709,0.5181426160889334
disgusted,0.6584322496222799,0.518189499656116
bright_x_communication,0.6564033048329991,0.5192386956330272
high_x_disgusted,0.6559666562130451,0.5194647717401915
motion_x_sad,0.650651464746098,0.5222246696598104
taste_x_disgusted,0.6467624683470706,0.524253348706365
communication_x_unpleasant,0.6417456886656078,0.5268820309209905
pain_x_low,0.6396599667417847,0.5279787968736945
duration_x_unpleasant,0.6367890068833648,0.529492228814758
speech_sq,0.63650967279091,0.5296397127821418
pain_x_audition,0.6362983325988123,0.5297513244749616
slow_x_taste,0.6214542721367733,0.5376500896855572
face_x_lowerlimb,0.6205153738033167,0.5381536532648231
speech_x_surprised,0.6147207085564076,0.5412720364430286
smell_x_duration,0.6146952028313948,0.5412858023331143
texture_x_unpleasant,0.6120027429294336,0.5427409506744933
pain_x_arousal,0.6012645355585093,0.5485836502029812
long_x_fearful,0.5944805165289444,0.5523073920381195
speech_x_arousal,0.5914822995904803,0.5539611924756571
texture_x_disgusted,0.5901407540074985,0.5547027921387444
landmark_x_sad,0.5850100386761936,0.5575482397895226
head_x_disgusted,0.5849731287188857,0.5575687627523025
music_x_taste,0.5742620967126739,0.5635565779279937
slow_x_music,0.574018507049374,0.5636935012165671
audition_x_speech,0.5705498684576403,0.5656468754340743
harm_x_attention,0.5678337669389797,0.567181202753107
touch_x_speech,0.5661987993067887,0.5681068123113758
small_x_fearful,0.5657613797582983,0.5683547072974661
speech_x_drive,0.5626519507242569,0.5701200219980825
temperature_x_duration,0.5541452520984292,0.5749777286347741
speech_x_number,0.5507296407811376,0.5769398771290912
long_x_disgusted,0.548272868060538,0.5783553650430147
small_x_speech,0.5467742596029056,0.5792205122592662
temperature_x_consequential,0.5422284157039291,0.5818527918899571
face_x_happy,0.5376358356455668,0.5845243393628172
loud_x_speech,0.5352956706905464,0.5858903718758638
number_x_self,0.5281401515163469,0.5900872177535553
temperature_x_long,0.5222471995706979,0.5935662157703585
lowerlimb_x_number,0.516613391297425,0.5969114914041528
music_x_lowerlimb,0.5149096683419213,0.5979268635029275
weight_x_pain,0.5111777536993665,0.6001570499794582
body_x_smell,0.5100054181215494,0.6008593595343094
face_x_audition,0.5080350994354591,0.6020415763787813
scene_x_disgusted,0.5015693979636014,0.6059375239828962
face_x_high,0.4998649009083031,0.6069687913634134
speech_x_lowerlimb,0.49368480495035644,0.6107227288446019
texture_x_speech,0.4896149814714991,0.6132075665129537
audition_x_disgusted,0.4883250961109126,0.6139972261171847
fearful_x_needs,0.48532295137307274,0.6158390784651923
sound_x_taste,0.47635426189542845,0.6213746085016596
pain_x_scene,0.47331362438598457,0.6232626335762933
cognition_x_unpleasant,0.4691522790108252,0.6258558859191052
music_x_social,0.4669250107604548,0.6272483180684691
biomotion_x_music,0.4610500124918449,0.6309361710132803
shape_x_duration,0.4579947439093106,0.6328626260190668
vision_x_face,0.4578428236191435,0.6329585712272023
social_x_sad,0.45614791152092443,0.6340299839422759
audition_x_angry,0.45146078423078273,0.6370023760512481
small_x_face,0.4428031316785032,0.6425295830912986
duration_x_sad,0.44241922510463083,0.6427757888630184
speech_x_sad,0.4395009892635489,0.6446504041388866
temperature_x_fearful,0.43871157882018286,0.645158448587538
harm_x_arousal,0.4362395470852399,0.6467519889427356
color_x_body,0.4338308432616398,0.6483085102313719
sad_x_disgusted,0.4320390679893518,0.6494688086525339
texture_x_sad,0.4275242572696648,0.6524017213714077
head_x_fearful,0.42564265198547857,0.6536279755540094
social_x_fearful,0.4253732399538289,0.6538037425165859
pain_x_social,0.42488024525828727,0.654125499892748
taste_x_harm,0.41639449881179247,0.6596888017076205
fearful_x_arousal,0.41345461098188474,0.66162727580441
taste_x_arousal,0.40595843065858445,0.6665959732738209
pain_x_communication,0.40525474979110915,0.6670643149277977
unpleasant_x_attention,0.40521937455775553,0.6670878679845643
face_x_surprised,0.40191622879177635,0.6692908090706
face_x_number,0.39243642090664566,0.6756537768536202
time_x_angry,0.38808282516926007,0.678596296904037
face_x_angry,0.38489629778447165,0.6807581732351234
audition_x_cognition,0.38441644226864574,0.6810843266606589
angry_x_fearful,0.38401039043516927,0.681360439025842
number_x_duration,0.38289533799621284,0.6821192453671862
social_x_unpleasant,0.3810077696633648,0.6834056935156525
duration_x_disgusted,0.37941987184574494,0.6844897927016598
speech_x_scene,0.37618284205341684,0.6867051515519591
cognition_x_angry,0.365870739553108,0.6938106928068462
communication_x_sad,0.3609504895322604,0.697226970064953
pain_x_harm,0.35918932173251583,0.6984539048806551
shape_x_sad,0.35762961342541566,0.6995423020826268
speech_x_harm,0.3562242059940495,0.7005244843259075
angry_x_needs,0.34884723466768086,0.7057027191130938
fearful_x_attention,0.34635658040357037,0.7074596936882265
pattern_x_fearful,0.3453567832865467,0.7081662130763544
social_x_harm,0.3411610186064794,0.7111389419862677
caused_x_fearful,0.34060524115003527,0.7115336534755868
time_x_fearful,0.3346297658947813,0.7157913488670239
sound_x_disgusted,0.33167613417005326,0.7179053390745909
number_x_cognition,0.33125514062773653,0.7182071653152061
speech_x_long,0.32206984950213985,0.7248242787625608
complexity_x_harm,0.3212959112480661,0.7253846165645127
dark_x_communication,0.3196218599029329,0.7265981330854691
pain_x_head,0.31633030107583676,0.7289901288431334
disgusted_x_arousal,0.3162847864471021,0.7290232599962462
sound_x_angry,0.3117130247220347,0.7323588708024705
harm_x_unpleasant,0.3112947254258312,0.7326648314818693
disgusted_x_needs,0.3101816011551753,0.7334796404029977
cognition_x_sad,0.3067998317247811,0.7359606904447932
harm,0.3055123138152367,0.7369074983011888
sound_x_speech,0.30185534328349706,0.7396034210177848
low_x_disgusted,0.2976850991607589,0.7426898249610505
shape_x_angry,0.2920240829307728,0.7469002683746697
taste_x_long,0.29112744996589185,0.747569345635244
cognition_x_harm,0.2902943608645107,0.7481915454463517
pattern_x_pain,0.28976552883991186,0.7485867781606727
long_sq,0.27709903083416326,0.758116266055481
harm_x_disgusted,0.2734013814491386,0.7609210635473489
practice_x_number,0.26416812373369064,0.7679704215632666
dark_x_needs,0.2612320116139161,0.7702257900479662
pleasant_x_sad,0.26055671438799816,0.7707454588158442
consequential_x_disgusted,0.2566330199891795,0.773771879049342
consequential_x_sad,0.24674694479567516,0.7814502435765235
pain_x_needs,0.24484546523627532,0.782935848836489
face_x_disgusted,0.24224989936607208,0.7849683175416833
angry_x_drive,0.2401588328706648,0.7866095909234282
speech,0.2323868513712096,0.7927400819966882
caused_x_disgusted,0.23157175611147116,0.7933857988963781
duration_x_fearful,0.2306363365701657,0.7941274876950299
body_x_low,0.23008918786727445,0.7945616416334721
angry_x_disgusted,0.22312697859862074,0.800106913929105
face_x_texture,0.21938614881460192,0.8031024581414136
music_x_practice,0.2132566116513643,0.8080351853115039
body_x_number,0.20499582804742544,0.8147312185996762
